trading_id,trading_date,trading_closing_price,trading_volume,trading_opening_price,trading_high_price,trading_low_price,Security_security_id
30083,2023-03-21,273.78,34558700,274.88,275.00,269.52,4
30085,2023-03-22,272.29,34873300,273.40,281.04,272.18,4
30087,2023-03-23,277.66,36610900,277.94,281.06,275.20,4
30089,2023-03-24,280.57,28172000,277.24,280.63,275.28,4
30091,2023-03-27,276.38,26840200,280.50,281.46,275.52,4
30093,2023-03-28,275.23,21878600,275.79,276.14,272.05,4
30095,2023-03-29,280.51,25087000,278.96,281.14,278.41,4
30097,2023-03-30,284.05,25053400,284.23,284.46,281.48,4
30099,2023-03-31,288.30,32766000,283.73,289.27,283.00,4
30101,2023-04-03,287.23,24883300,286.52,288.27,283.95,4
30103,2023-04-04,287.18,25824300,287.23,290.45,285.67,4
30105,2023-04-05,284.34,22064800,285.85,287.15,282.92,4
30107,2023-04-06,291.60,29770300,283.21,292.08,282.03,4
30109,2023-04-10,289.39,23103000,289.21,289.60,284.71,4
30111,2023-04-11,282.83,27276600,285.75,285.98,281.64,4
30113,2023-04-12,283.49,27403400,284.79,287.01,281.96,4
30115,2023-04-13,289.84,24222700,283.59,289.90,283.17,4
30117,2023-04-14,286.14,20987900,287.00,288.48,283.69,4
30119,2023-04-17,288.80,23836200,289.93,291.60,286.16,4
30121,2023-04-18,288.37,20161800,291.57,291.76,287.01,4
30123,2023-04-19,288.45,17150300,285.99,289.05,284.54,4
30125,2023-04-20,286.11,23244400,285.25,289.03,285.08,4
30127,2023-04-21,285.76,21676400,285.01,286.27,283.06,4
30129,2023-04-24,281.77,26611000,282.09,284.95,278.72,4
30131,2023-04-25,275.42,45772200,279.51,281.60,275.37,4
30133,2023-04-26,295.37,64599200,296.70,299.57,292.73,4
30135,2023-04-27,304.83,46462600,295.97,305.20,295.25,4
30137,2023-04-28,307.26,36446700,304.01,308.93,303.31,4
30139,2023-05-01,305.56,21294100,306.97,308.60,305.15,4
30141,2023-05-02,305.41,26404400,307.76,309.18,303.91,4
30143,2023-05-03,304.40,22360800,306.62,308.61,304.09,4
30145,2023-05-04,305.41,22519900,306.24,307.76,303.40,4
30147,2023-05-05,310.65,28181200,305.72,311.97,304.27,4
30149,2023-05-08,308.65,21318600,310.13,310.20,306.09,4
30151,2023-05-09,307.00,21340800,308.00,310.04,306.31,4
30153,2023-05-10,312.31,30078000,308.62,313.00,307.67,4
30155,2023-05-11,310.11,31680200,310.10,311.12,306.26,4
30157,2023-05-12,308.97,19758100,310.55,310.65,306.60,4
30159,2023-05-15,309.46,16336500,309.10,309.90,307.59,4
30161,2023-05-16,311.74,26730300,309.83,313.71,309.83,4
30163,2023-05-17,314.00,24315000,312.29,314.43,310.74,4
30165,2023-05-18,318.52,27276000,314.53,319.04,313.72,4
30167,2023-05-19,318.34,27529500,316.74,318.75,316.37,4
30169,2023-05-22,321.18,24115700,318.60,322.59,318.01,4
30171,2023-05-23,315.26,30797200,320.03,322.72,315.25,4
30173,2023-05-24,313.85,23384900,314.73,316.50,312.61,4
30175,2023-05-25,325.92,43301700,323.24,326.90,320.00,4
30177,2023-05-26,332.89,36630600,324.02,333.40,323.88,4
30179,2023-05-30,331.21,29503100,335.23,335.74,330.52,4
30181,2023-05-31,328.39,45950600,332.29,335.94,327.33,4
30183,2023-06-01,332.58,26773900,325.93,333.53,324.72,4
30185,2023-06-02,335.40,25864000,334.25,337.50,332.55,4
30187,2023-06-05,335.94,21307100,335.22,338.56,334.66,4
30189,2023-06-06,333.68,20396200,335.33,335.37,332.17,4
30191,2023-06-07,323.38,40717100,331.65,334.49,322.50,4
30193,2023-06-08,325.26,23277700,323.94,326.64,323.35,4
30195,2023-06-09,326.79,22514900,324.99,329.99,324.41,4
30197,2023-06-12,331.85,24260300,328.58,332.10,325.16,4
30199,2023-06-13,334.29,22951300,334.47,336.98,330.39,4
30201,2023-06-14,337.34,26003800,334.34,339.04,332.81,4
30203,2023-06-15,348.10,38899100,337.48,349.84,337.20,4
30205,2023-06-16,342.33,46533600,351.32,351.47,341.95,4
30207,2023-06-20,338.05,26375400,339.31,342.08,335.86,4
30209,2023-06-21,333.56,25117800,336.37,337.73,332.07,4
30211,2023-06-22,339.71,23556800,334.12,340.12,333.34,4
30213,2023-06-23,335.02,23084700,334.36,337.96,333.45,4
30215,2023-06-26,328.60,21520600,333.72,336.11,328.49,4
30217,2023-06-27,334.57,24354100,331.86,336.15,329.30,4
30219,2023-06-28,335.85,20259500,334.66,337.98,333.81,4
30221,2023-06-29,335.05,16997000,334.71,336.11,332.62,4
30223,2023-06-30,340.54,26823800,337.75,342.73,337.20,4
30225,2023-07-03,337.99,12508700,339.19,340.90,336.57,4
30227,2023-07-05,338.15,18172400,335.09,341.65,334.73,4
30229,2023-07-06,341.27,28161200,337.30,342.99,335.50,4
30231,2023-07-07,337.22,21185300,339.32,341.79,337.00,4
30233,2023-07-10,331.83,32791400,334.60,335.23,327.59,4
30235,2023-07-11,332.47,26698200,331.06,332.86,327.00,4
30237,2023-07-12,337.20,29995300,336.60,341.65,335.67,4
30239,2023-07-13,342.66,20567200,339.56,343.74,339.02,4
30241,2023-07-14,345.24,28302200,347.59,351.43,344.31,4
30243,2023-07-17,345.73,20363900,345.68,346.99,342.20,4
30245,2023-07-18,359.49,64872700,345.83,366.78,342.17,4
30247,2023-07-19,355.08,39732900,361.75,362.46,352.44,4
30249,2023-07-20,346.87,33778400,353.57,357.97,345.37,4
30251,2023-07-21,343.77,69368900,349.15,350.30,339.83,4
30253,2023-07-24,345.11,26678100,345.85,346.92,342.31,4
30255,2023-07-25,350.98,41637700,347.11,351.89,345.07,4
30257,2023-07-26,337.77,58383700,341.44,344.67,333.11,4
30259,2023-07-27,330.72,39635300,340.48,341.33,329.05,4
30261,2023-07-28,338.37,28484900,333.67,340.01,333.17,4
30263,2023-07-31,335.92,25446000,336.92,337.70,333.36,4
30265,2023-08-01,336.34,18311900,335.19,338.54,333.70,4
30267,2023-08-02,327.50,27761300,333.63,333.63,326.36,4
30269,2023-08-03,326.66,18253700,326.00,329.88,325.95,4
30271,2023-08-04,327.78,23727700,331.88,335.14,327.24,4
30273,2023-08-07,330.11,17741500,328.37,331.11,327.52,4
30275,2023-08-08,326.05,22327600,326.96,328.75,323.00,4
30277,2023-08-09,322.23,22373300,326.47,327.11,321.05,4
30279,2023-08-10,322.93,20113700,326.02,328.26,321.18,4
30281,2023-08-11,321.01,24342600,320.26,322.41,319.21,4
30283,2023-08-14,324.04,18836100,321.39,324.06,320.08,4
30285,2023-08-15,321.86,16966300,323.00,325.09,320.90,4
30287,2023-08-16,320.40,20698900,320.80,324.42,319.80,4
30289,2023-08-17,316.88,21257200,320.54,321.87,316.21,4
30291,2023-08-18,316.48,24744800,314.49,318.38,311.55,4
30293,2023-08-21,321.88,24040000,317.93,322.77,317.04,4
30295,2023-08-22,322.46,16102000,325.50,326.08,321.46,4
30297,2023-08-23,327.00,21166400,323.82,329.20,323.46,4
30299,2023-08-24,319.97,23281400,332.85,332.98,319.96,4
30301,2023-08-25,322.98,21684100,321.47,325.36,318.80,4
30303,2023-08-28,323.70,14808500,325.66,326.15,321.72,4
30305,2023-08-29,328.41,19284600,321.88,328.98,321.88,4
30307,2023-08-30,328.79,15222100,328.67,329.81,326.45,4
30309,2023-08-31,327.76,26411000,329.20,330.91,326.78,4
30311,2023-09-01,328.66,14931200,331.31,331.99,326.78,4
30313,2023-09-05,333.55,18553900,329.00,334.85,328.66,4
30315,2023-09-06,332.88,17535800,333.38,334.46,330.18,4
30317,2023-09-07,329.91,18381000,331.29,333.08,329.03,4
30319,2023-09-08,334.27,19530100,330.09,336.16,329.46,4
30321,2023-09-11,337.94,16583300,337.24,338.42,335.43,4
30323,2023-09-12,331.77,17565500,335.82,336.79,331.48,4
30325,2023-09-13,336.06,16544400,331.31,336.85,331.17,4
30327,2023-09-14,338.70,20267000,339.15,340.86,336.57,4
30329,2023-09-15,330.22,37666900,336.92,337.40,329.65,4
30331,2023-09-18,329.06,16834200,327.80,330.40,326.36,4
30333,2023-09-19,328.65,16505900,326.17,329.39,324.51,4
30335,2023-09-20,320.77,21436500,329.51,329.59,320.51,4
30337,2023-09-21,319.53,35529500,319.26,325.35,315.00,4
30339,2023-09-22,317.01,21447900,321.32,321.45,316.15,4
30341,2023-09-25,317.54,17836000,316.59,317.67,315.00,4
30343,2023-09-26,312.14,26297600,315.13,315.88,310.02,4
30345,2023-09-27,312.79,19410100,312.30,314.30,309.69,4
30347,2023-09-28,313.64,19683600,310.99,315.48,309.45,4
30349,2023-09-29,315.75,24140300,317.75,319.47,314.98,4
30351,2023-10-02,321.80,20570000,316.28,321.89,315.18,4
30353,2023-10-03,313.39,21033500,320.83,321.39,311.21,4
30355,2023-10-04,318.96,20720100,314.03,320.04,314.00,4
30357,2023-10-05,319.36,16965600,319.09,319.98,314.90,4
30359,2023-10-06,327.26,25645500,316.55,329.19,316.30,4
30361,2023-10-09,329.82,19891200,324.75,330.30,323.18,4
30363,2023-10-10,328.39,20557100,330.96,331.10,327.67,4
30365,2023-10-11,332.42,20063200,331.21,332.82,329.14,4
30367,2023-10-12,331.16,19313100,330.57,333.63,328.72,4
30369,2023-10-13,327.73,21072400,332.38,333.83,326.36,4
30371,2023-10-16,332.64,22158000,331.05,336.14,330.60,4
30373,2023-10-17,332.06,18338500,329.59,333.46,327.41,4
30375,2023-10-18,330.11,23153600,332.49,335.59,328.30,4
30377,2023-10-19,331.32,25052100,332.15,336.88,330.91,4
30379,2023-10-20,326.67,25012600,331.72,331.92,325.45,4
30381,2023-10-23,329.32,24374700,325.47,332.73,324.39,4
30383,2023-10-24,330.53,31153600,331.30,331.84,327.60,4
30385,2023-10-25,340.67,55053800,345.02,346.20,337.62,4
30387,2023-10-26,327.89,37828500,340.54,341.63,326.94,4
30389,2023-10-27,329.81,29856500,330.43,336.72,328.40,4
30391,2023-10-30,337.31,22828100,333.41,339.45,331.83,4
30393,2023-10-31,338.11,20265300,338.85,339.00,334.69,4
30395,2023-11-01,346.07,28158800,339.79,347.42,339.65,4
30397,2023-11-02,348.32,24348100,347.24,348.83,344.77,4
30399,2023-11-03,352.80,23624000,349.63,354.39,347.33,4
30401,2023-11-06,356.53,23828300,353.45,357.54,353.35,4
30403,2023-11-07,360.53,25833900,359.40,362.46,357.63,4
30405,2023-11-08,363.20,26767800,361.68,363.87,360.55,4
30407,2023-11-09,360.69,24847300,362.30,364.79,360.36,4
30409,2023-11-10,369.67,28042100,361.49,370.10,361.07,4
30411,2023-11-13,366.68,19986500,368.22,368.47,365.90,4
30413,2023-11-14,370.27,27683900,371.01,371.95,367.35,4
30415,2023-11-15,369.67,26860100,371.28,373.13,367.11,4
30417,2023-11-16,376.17,27182300,370.96,376.35,370.18,4
30419,2023-11-17,369.85,40157000,373.61,374.37,367.00,4
30421,2023-11-20,377.44,52465100,371.22,378.87,371.00,4
30423,2023-11-21,373.07,28423100,375.67,376.22,371.12,4
30425,2023-11-22,377.85,23345300,378.00,379.79,374.97,4
30427,2023-11-24,377.43,10176600,377.33,377.97,375.14,4
30429,2023-11-27,378.61,22179200,376.78,380.64,376.20,4
30431,2023-11-28,382.70,20453100,378.35,383.00,378.16,4
30433,2023-11-29,378.85,28963400,383.76,384.30,377.44,4
30435,2023-11-30,378.91,30554400,378.49,380.09,375.47,4
30437,2023-12-01,374.51,33020400,376.76,378.16,371.31,4
30439,2023-12-04,369.14,32063300,369.10,369.52,362.90,4
30441,2023-12-05,372.52,23065000,366.45,373.08,365.62,4
30443,2023-12-06,368.80,21182100,373.54,374.18,368.03,4
30445,2023-12-07,370.95,23118900,368.23,371.45,366.32,4
30447,2023-12-08,374.23,20144800,369.20,374.46,368.23,4
30449,2023-12-11,371.30,27708800,368.48,371.60,366.10,4
30451,2023-12-12,374.38,24838300,370.85,374.42,370.46,4
30453,2023-12-13,374.37,30955500,376.02,377.64,370.77,4
30455,2023-12-14,365.93,43277500,373.31,373.76,364.13,4
30457,2023-12-15,370.73,78478200,366.85,372.40,366.28,4
30459,2023-12-18,372.65,21802900,369.45,373.00,368.68,4
30461,2023-12-19,373.26,20603700,371.49,373.26,369.84,4
30463,2023-12-20,370.62,26316700,375.00,376.03,370.53,4
30465,2023-12-21,373.54,17708000,372.56,374.41,370.04,4
30467,2023-12-22,374.58,17091100,373.68,375.18,372.71,4
30469,2023-12-26,374.66,12673100,375.00,376.94,373.50,4
30471,2023-12-27,374.07,14905400,373.69,375.06,372.81,4
30473,2023-12-28,375.28,14327000,375.37,376.46,374.16,4
30475,2023-12-29,376.04,18723000,376.00,377.16,373.48,4
30477,2024-01-02,370.87,25258600,373.86,375.90,366.77,4
30479,2024-01-03,370.60,23083500,369.01,373.26,368.51,4
30481,2024-01-04,367.94,20901500,370.67,373.10,367.17,4
30483,2024-01-05,367.75,20987000,368.97,372.06,366.50,4
30485,2024-01-08,374.69,23134000,369.30,375.20,369.01,4
30487,2024-01-09,375.79,20830000,372.01,375.99,371.19,4
30489,2024-01-10,382.77,25514200,376.37,384.17,376.32,4
30491,2024-01-11,384.63,27850800,386.00,390.68,380.38,4
30493,2024-01-12,388.47,21645700,385.49,388.68,384.65,4
30495,2024-01-16,390.27,27202300,393.66,394.03,387.62,4
30497,2024-01-17,389.47,22234100,387.98,390.11,384.81,4
30499,2024-01-18,393.87,23392100,391.72,393.99,390.12,4
30501,2024-01-19,398.67,29272000,395.76,398.67,393.50,4
30503,2024-01-22,396.51,27016900,400.02,400.62,393.59,4
30505,2024-01-23,398.90,20525900,395.75,399.38,393.93,4
30507,2024-01-24,402.56,24867000,401.54,405.63,400.45,4
30509,2024-01-25,404.87,21021200,404.32,407.01,402.53,4
30511,2024-01-26,403.93,17803300,404.37,406.17,402.43,4
30513,2024-01-29,409.72,24510200,406.06,409.98,404.33,4
30515,2024-01-30,408.59,33477600,412.26,413.05,406.45,4
30517,2024-01-31,397.58,47871100,406.96,415.32,397.21,4
30519,2024-02-01,403.78,30657700,401.83,408.00,401.80,4
30521,2024-02-02,411.22,28245000,403.81,412.65,403.56,4
